School,Make Tournament,Conference Champ,Last 12 Win %,Last 12 Wins,Conference Finish,RPI,RPI Rank,NET Rank,Conference,Record,Adj. Offensive Efficiency,OE Rank,Adj. Defensive Efficiency,DE Rank,Barthag,Barthag Rank,Conference Record,SOS,Non-Conf SOS,Conference SOS,Conference Win %,Wins Above Bubble,WAB Rank
Prairie View,0,0,0.75,9,4,0.452,260,NA,SWAC,14-18,95.66742850170334,292,107.14242890263526,266,0.21370534026873225,297,12-6,0.3471089869740721,0.6806794262294438,0.13669792839722897,0.6666666666666666,-12.195807832786091,257
Presbyterian,0,0,0.333,4,8,0.411,315,NA,BSth,6-22,94.80038977377909,299,111.75641807720234,330,0.1309820317507561,322,6-12,0.4030518614653215,0.5435162713478495,0.3453585639851574,0.3333333333333333,-17.024843957109617,324
Princeton,0,0,0.667,8,3,0.491,190,NA,Ivy,15-14,105.38083444735491,102,104.4508301401168,211,0.525462952501057,151,9-5,0.44165860534055235,0.4194357584662328,0.46546879842018046,0.6428571428571429,-8.877143746472575,190
Providence,1,0,0.583,7,4,0.608,22,NA,BE,22-11,112.49889511676102,30,93.84409613119833,44,0.8894414354757952,26,11-7,0.7322120429649547,0.5905664085200485,0.8122411769677788,0.6111111111111112,3.8122237548607387,21
Purdue,1,0,0.75,9,3,0.568,52,NA,B10,21-12,111.01280406001874,45,93.95037597200792,46,0.8720387544318267,30,12-6,0.6768173756374745,0.4825151102834913,0.7952076215421983,0.6666666666666666,1.1281468614770835,39
Purdue-Fort Wayne,0,0,0.667,8,4,0.474,218,NA,Sum,13-14,104.34553810252825,127,107.3987222762217,272,0.41783562341531993,197,9-7,0.4175441622109304,0.5079495194336198,0.3657298253782809,0.5625,-9.138516772762708,200
Quinnipiac,0,0,0.5,6,6,0.467,227,NA,MAAC,15-15,101.16195356951567,188,101.49637274351636,156,0.49051269574586587,169,8-12,0.4023724098864024,0.44972157617264874,0.391466125288783,0.4,-10.810924784380417,226
Radford,0,0,0.75,9,3,0.508,159,NA,BSth,18-11,103.97050353682556,137,106.32124929223829,245,0.43607275555902353,186,12-6,0.3755062921470344,0.48738475457183694,0.3080197024265977,0.6666666666666666,-6.277836452396108,148
Rhode Island,0,0,0.75,9,2,0.565,60,NA,A10,21-9,101.99743351757098,175,90.97842579246111,13,0.7883053151829826,64,13-5,0.5654523777393198,0.48442873016622306,0.5855490530445092,0.7222222222222222,-1.0348487569855553,61
Rice,0,0,0.417,5,7,0.458,249,NA,CUSA,10-19,100.31016008829879,210,103.7434933181745,200,0.4044333783343061,202,8-10,0.4878082260560806,0.488250767261593,0.4821731468042251,0.4444444444444444,-13.117321263367968,273
Richmond,0,0,0.75,9,4,0.567,55,NA,A10,19-13,106.74389410892974,90,94.52289008494449,53,0.8019123777205154,59,12-6,0.597757111779469,0.5259078318199879,0.6366611313521742,0.6666666666666666,-3.4239608419324137,92
Rider,0,0,0.75,9,2,0.514,143,NA,MAAC,21-11,98.7891417854029,243,99.01709158210242,114,0.49337414619549413,166,15-5,0.4148056195045763,0.45733788906042183,0.3911872664369726,0.75,-5.358864441186806,126
Robert Morris,1,1,0.667,8,2,0.502,171,NA,NEC,19-14,100.4011462603813,209,103.07664081969409,185,0.42496099381177893,194,12-6,0.3785451989517736,0.5607273808562188,0.26981749853521625,0.6666666666666666,-8.478300439114234,178
Rutgers,0,0,0,0,14,0.496,179,NA,B10,10-22,96.75749563024686,274,97.8489143804617,97,0.4677963530039623,175,2-16,0.7108845554273366,0.5273462865484166,0.837291980172418,0.1111111111111111,-8.553873315682345,180
Sacramento State,0,0,0.667,8,3,0.513,144,NA,BSky,18-11,104.95185593272197,113,110.75722428569016,321,0.3499753791213768,230,13-5,0.3605732392503926,0.42020396048468833,0.32313353949997137,0.7222222222222222,-6.7815591224245,156
Sacred Heart,0,0,0.667,8,5,0.459,242,NA,NEC,14-17,100.06608840169349,217,108.69828495948613,295,0.2785693140686645,268,9-9,0.3414243083681004,0.4199527045171503,0.28578450992707416,0.5,-13.01882169610583,270
Saint Francis (PA),0,0,0.417,5,5,0.494,181,NA,NEC,15-15,97.38210067360562,266,101.83451998289753,160,0.3742264934642746,220,9-9,0.37770327419212596,0.5446665784458237,0.27532834299738984,0.5,-10.220288342124725,217
Saint Joseph's,0,0,0.417,5,10,0.496,177,NA,A10,13-18,98.1962822579471,251,97.37323603737974,87,0.5241799036885242,154,7-11,0.5624385428740044,0.45562607957124346,0.6311598760453904,0.3888888888888889,-9.455583451751842,205
Saint Louis,0,0,0.167,2,14,0.446,271,NA,A10,10-21,94.28177268072274,308,102.81409880549342,177,0.2696698950503831,273,3-15,0.5569901216272477,0.43832671411959484,0.6460560413047542,0.16666666666666666,-12.7056922653174,265
Saint Mary's (CA),0,0,0.583,7,2,0.559,69,NA,WCC,20-9,110.68482595954433,49,97.03434652302825,80,0.8196015305648124,53,13-5,0.6102918651403753,0.5503529757910808,0.6402744123070482,0.7222222222222222,-0.6947961701076368,57
Saint Peter's,0,0,0.417,5,7,0.465,232,NA,MAAC,16-18,97.0121906155627,272,99.7979362727026,126,0.4193177157438724,196,8-12,0.4072005003092062,0.4209366646082619,0.3984094104259577,0.4,-12.672740639567884,263
Sam Houston State,0,0,0.833,10,2,0.547,82,NA,Slnd,21-8,100.53133704526921,207,93.64908143590338,40,0.6932847473354463,96,15-3,0.3569041684396959,0.49527780901438884,0.2626747141101567,0.8333333333333334,-3.3469091107051567,91
Samford,0,0,0.5,6,7,0.423,304,NA,SC,12-19,100.14834152345233,214,110.44446398594337,318,0.24501221601606182,282,6-12,0.37748562616662673,0.3992245973448518,0.36756666917930997,0.3333333333333333,-14.022112733135046,287
San Diego,0,0,0.5,6,5,0.509,155,NA,WCC,14-16,102.05229740843488,172,95.07729324078537,56,0.6929920999012245,98,8-10,0.6270062166757497,0.5792124985972509,0.6542681077784644,0.4444444444444444,-6.263326878578916,147
San Diego State,1,0,0.75,9,1,0.605,25,NA,MWC,25-8,103.00168684074063,151,87.03071591167583,6,0.874084818804654,28,14-4,0.5873831552701653,0.609327013590931,0.5484858068833358,0.7777777777777778,1.4069883810302533,34
San Francisco,0,0,0.417,5,6,0.494,182,NA,WCC,13-18,104.93355808270682,114,99.88202162291137,129,0.6381591283811867,116,7-11,0.58992813171549,0.45781406862799406,0.6602558800982071,0.3888888888888889,-9.047773816082794,199
San Jose State,0,0,0,0,11,0.384,335,NA,MWC,0-28,86.17704630191895,348,106.87343033074498,260,0.07760970991133224,345,0-18,0.5725218856242161,0.5228698965332498,0.6001063240080862,0,-21.29868587179624,347
Santa Clara,0,0,0.417,5,6,0.483,206,NA,WCC,12-18,105.19895207500312,109,103.75202090108051,201,0.5397339316639327,148,7-11,0.6220337950671764,0.5375369962595812,0.6709418004114727,0.3888888888888889,-8.632947080360632,181
Savannah State,0,0,0.417,5,11,0.393,331,NA,MEAC,7-22,85.45285822247448,349,104.77715392047395,219,0.0875027164244598,340,5-11,0.3854939142706943,0.63031825029511,0.21119789179699314,0.3125,-16.261995886381637,315
Seattle,0,0,0.5,6,4,0.437,280,NA,WAC,14-15,96.58047920997487,276,103.83894608877966,202,0.30293903268501526,251,7-7,0.3342969180387183,0.4212887052511487,0.2606049671713326,0.5,-11.462879259021287,239
Seton Hall,0,0,0.25,3,7,0.537,97,NA,BE,16-15,107.84732353168044,70,98.561373446722,109,0.7379666586611653,81,6-12,0.6933881936560194,0.4870962398188921,0.8291553595884956,0.3333333333333333,-2.1545111273227158,71
Siena,0,0,0.25,3,8,0.451,262,NA,MAAC,11-20,103.65961491040053,143,111.53081250717347,327,0.30118413634377206,255,7-13,0.4251737748261262,0.4728391536409629,0.4099948896573845,0.35,-15.152563156453018,303
SIU Edwardsville,0,0,0.417,5,4,0.430,292,NA,OVC,10-16,94.79142711166456,300,103.00627163742644,181,0.2777248319103199,270,8-8,0.3905323951846312,0.4005716180285803,0.39142494697943747,0.5,-11.745516479654698,246
South Alabama,0,0,0.417,5,6,0.445,273,NA,SB,10-21,99.66639387054056,226,110.08004424507396,314,0.24179544188282573,284,9-11,0.43788282559707525,0.49984696329980466,0.4123292019015893,0.45,-15.265406393927117,304
South Carolina,0,0,0.417,5,11,0.541,90,NA,SEC,16-16,104.09739925341188,134,92.1596983370863,20,0.8023023656853584,58,6-12,0.6926398353871718,0.5541024011310499,0.7757161094971152,0.3333333333333333,-3.4632945672807747,93
South Carolina State,0,0,0.417,5,7,0.408,318,NA,MEAC,9-22,88.82307370563058,343,107.2763205533592,268,0.1024074212824201,330,7-9,0.345387967405073,0.5352836765325761,0.20628346625001776,0.4375,-17.096661661357473,325
South Carolina Upstate,0,0,0.667,8,3,0.481,209,NA,ASun,19-11,103.00150079562299,152,103.25297180773462,187,0.49298990091803424,167,8-6,0.32865958613921187,0.3838683575720686,0.26187166220935315,0.5714285714285714,-6.761956893894956,155
South Dakota,0,0,0.583,7,4,0.480,212,NA,Sum,15-16,100.7678825548861,204,106.64682450947618,254,0.34251997930577666,232,9-7,0.4246351193345166,0.46874730654430546,0.3749460981182585,0.5625,-10.592723484490968,220
South Dakota State,0,0,0.833,10,1,0.540,91,NA,Sum,21-10,105.21484733947648,108,99.58641499530692,121,0.6530005209852808,110,12-4,0.38864948814394,0.4763760481425627,0.33703182616744143,0.75,-4.629633654499087,113
South Florida,0,0,0.167,2,11,0.445,274,NA,Amer,8-23,97.19526678504623,269,105.19401603775034,226,0.28710817575337605,261,3-15,0.5753905285332582,0.5151733068553718,0.603593841187945,0.16666666666666666,-14.401763218447078,292
Southeast Missouri State,0,0,0.5,6,5,0.433,288,NA,OVC,11-17,101.36638513551256,182,105.81087147940627,235,0.379072931354064,213,7-9,0.40506900251602523,0.44774618925419496,0.36823585221225347,0.4375,-12.122640610105435,254
Southeastern Louisiana,0,0,0.333,4,10,0.394,329,NA,Slnd,8-23,94.43685903364485,304,106.86692434210121,259,0.19434691293681317,305,6-12,0.36171021187181257,0.5281693817450069,0.2580166354813251,0.3333333333333333,-17.4622922375794,328
Southern,0,0,0.667,8,3,0.468,224,NA,SWAC,15-17,90.96223479581202,334,102.44952941356584,172,0.20300020593160759,302,13-5,0.33089447384990384,0.6787785250513378,0.13788767143054206,0.7222222222222222,-11.593906036360444,242
Southern California,0,0,0.167,2,12,0.482,208,NA,P12,12-20,98.87849071952097,240,97.72465831241874,94,0.533695069534203,149,3-15,0.6490881420297512,0.45371728216333945,0.7622196992758526,0.16666666666666666,-8.792468537589146,185
Southern Illinois,0,0,0.25,3,9,0.440,278,NA,MVC,11-21,97.72764786293436,261,100.62350318942705,140,0.41682628123569593,198,4-14,0.48564672322597463,0.33104072497089815,0.5753451501462019,0.2222222222222222,-13.086318116602529,272
Southern Methodist,1,1,0.833,10,1,0.619,14,NA,Amer,25-6,111.82761613200151,35,95.38438677090429,59,0.861642776385546,35,15-3,0.5769955278326355,0.56054648076012,0.585212365289331,0.8333333333333334,2.7531773800898303,26
Southern Mississippi,0,0,0.333,4,13,0.436,284,NA,CUSA,7-20,94.32618427588146,306,108.89580148008785,296,0.16086912681773127,315,4-14,0.5084302880996704,0.5150379800068287,0.5051264421460913,0.2222222222222222,-13.723950261349763,281
Southern Utah,0,0,0.417,5,9,0.421,307,NA,BSky,9-19,96.55993931858919,277,109.48685438864385,308,0.1907929146089497,306,7-11,0.3734973906916101,0.4743626828412043,0.31746111727516896,0.3888888888888889,-14.710995064438277,299
St. Bonaventure,0,0,0.5,6,6,0.527,116,NA,A10,18-13,102.36645770070541,164,98.56172704640039,110,0.6072041054228928,127,10-8,0.5351814749110214,0.3694519871586746,0.6223238816370116,0.5555555555555556,-5.302246045069311,125
St. Francis (NY),0,0,0.833,10,1,0.503,170,NA,NEC,22-11,100.00699035935219,218,102.39452681012764,169,0.43258269468199895,189,15-3,0.31818439225890566,0.40126748884306057,0.26899094047399086,0.8333333333333334,-7.083522810979557,162
St. John's (NY),1,0,0.667,8,5,0.586,37,NA,BE,20-11,110.75555244881305,48,94.18576193661826,50,0.8657218155099828,33,10-8,0.7111310087594249,0.543569605603165,0.8149243115445078,0.5555555555555556,2.4696724808796517,29
Stanford,0,0,0.417,5,5,0.566,59,NA,P12,19-13,112.13820602737432,32,98.27681887640081,105,0.8201486618904622,52,9-9,0.6579375279758979,0.5476969762813134,0.7163658788998776,0.5,-0.9946835285731048,59
Stephen F. Austin,1,1,0.917,11,1,0.586,35,NA,Slnd,26-4,112.09020219847108,33,99.64868108734197,123,0.7946214208178238,62,17-1,0.38564182437563427,0.5407336595970715,0.28364694451492983,0.9444444444444444,1.3115988620201495,36
Stetson,0,0,0.333,4,8,0.381,338,NA,ASun,6-22,94.27223576717893,309,114.21052364971467,339,0.09918149852487462,333,3-11,0.3692292920863504,0.40704657005466227,0.317625373271979,0.21428571428571427,-17.744748839027565,331
Stony Brook,0,0,0.75,9,2,0.531,105,NA,AE,21-11,99.54333148302447,228,98.13424413405511,102,0.5408963367553026,146,12-4,0.41200803637446065,0.5655363082931056,0.2778227185206047,0.75,-4.67489946138498,115
Syracuse,0,0,0.333,4,8,0.556,73,NA,ACC,18-13,105.83344836145864,96,91.01914771023554,14,0.8499440442651097,39,9-9,0.6798915329154596,0.5169280250586512,0.7975873997009324,0.5,-0.16895922391065493,51
Temple,0,0,0.833,10,3,0.591,32,NA,Amer,23-10,102.13666615663098,170,91.15619628514574,16,0.7871747702304189,65,13-5,0.5689079899323698,0.5315939590044532,0.5693576779639845,0.7222222222222222,-0.32451742692965735,54
Tennessee,0,0,0.25,3,10,0.537,95,NA,SEC,16-16,107.37537051809785,77,100.8073980534651,144,0.6738982033427926,104,7-11,0.7004458323207979,0.5684149690493356,0.7724215220457641,0.3888888888888889,-3.1239073903989443,87
Tennessee-Martin,0,0,0.583,7,2,0.494,180,NA,OVC,16-12,105.88112215253099,95,108.01958098523716,286,0.44276479852921513,182,10-6,0.40346882625025954,0.451234739279251,0.36303716560493754,0.625,-6.704339084947134,153
Tennessee State,0,0,0.167,2,6,0.373,341,NA,OVC,3-26,87.4527322257296,346,106.09997952734231,239,0.09772524189926633,335,2-14,0.4474637211945518,0.512805380408662,0.3943736230830871,0.125,-19.669283360087242,340
Tennessee Tech,0,0,0.25,3,5,0.432,290,NA,OVC,10-18,100.91014230475096,200,109.45855046686825,307,0.2818854574672189,267,4-12,0.4068832137537716,0.448372048411811,0.37576658776024185,0.25,-13.337146480332567,276
Texas,1,0,0.417,5,6,0.579,44,NA,B12,20-13,111.1440077633844,43,90.53880229654384,11,0.9135723135018335,21,8-10,0.7054090629691191,0.49921530838533584,0.8486293926301236,0.4444444444444444,1.0637691301524945,40
Texas-Arlington,0,0,0.417,5,5,0.492,185,NA,SB,15-15,101.1203655102797,189,103.55412514571505,197,0.4320472891989414,190,10-10,0.4322242464774562,0.528071211156942,0.39361978393549135,0.5,-8.922572100824581,195
Texas-El Paso,0,0,0.75,9,2,0.552,77,NA,CUSA,22-10,105.10004569718053,110,97.74670102649765,95,0.6972280218434574,95,13-5,0.47371977455014136,0.5563666719106163,0.42703693344553806,0.7222222222222222,-3.6461395196979356,96
Texas-Rio Grande Valley,0,0,0.25,3,7,0.389,333,NA,WAC,7-21,91.07439937224072,332,111.52483572969473,326,0.08870410810106549,337,4-10,0.3778775929000391,0.4830612039982747,0.291325683459764,0.2857142857142857,-16.2046163742975,314
Texas-San Antonio,0,0,0.417,5,7,0.463,237,NA,CUSA,12-16,104.26140943662982,129,108.37903090005571,291,0.39044708619283974,206,8-10,0.43021431496795903,0.387193572856294,0.4603546194707531,0.4444444444444444,-11.260993127922374,235
Texas A&M,0,0,0.583,7,3,0.559,68,NA,SEC,20-11,107.06361908825096,82,93.95794155455522,47,0.8178165254070716,56,11-7,0.6426262736022872,0.4952524978745276,0.7434352989111487,0.6111111111111112,-0.26668240697304246,52
Texas A&M-Corpus Christi,0,0,0.667,8,3,0.484,203,NA,Slnd,17-13,98.16931710013493,257,102.8210886099935,178,0.3699543288197539,223,13-5,0.34251736900295915,0.3870995168237259,0.30786130184258315,0.7222222222222222,-8.713490061096167,184
Texas Christian,0,0,0.25,3,9,0.519,131,NA,B12,18-15,107.49120061703167,76,93.66950282454007,42,0.8296032163852951,48,4-14,0.6280063927251763,0.27637943679906635,0.8581165017929286,0.2222222222222222,-2.4425548765639196,78
Texas Southern,1,1,0.917,11,1,0.522,125,NA,SWAC,22-12,101.0034856966814,194,107.42863507438719,273,0.32977010917129596,237,16-2,0.3660492296278665,0.7498815649711168,0.12392389966490919,0.8888888888888888,-4.38606502388497,104
Texas State,0,0,0.25,3,9,0.464,235,NA,SB,11-17,91.61538779132229,324,96.99142650911699,79,0.3416908152007247,233,7-13,0.42962677239421004,0.49527167529670546,0.4024615708768686,0.35,-11.716393722360781,244
Texas Tech,0,0,0.25,3,10,0.493,183,NA,B12,13-19,101.27455560547189,184,98.01504344278712,99,0.592959555622822,131,3-15,0.6619142601180679,0.3348712795925222,0.8841309653096349,0.16666666666666666,-6.124538537106725,143
Toledo,0,0,0.667,8,2,0.552,76,NA,MAC,20-13,111.94886861778636,34,103.3035797014742,189,0.7159087836143881,88,11-7,0.5404265555606251,0.4907310255701841,0.5630565842281122,0.6111111111111112,-4.941001763324206,118
Towson,0,0,0.333,4,9,0.437,281,NA,CAA,11-20,98.73045405321338,244,106.85007090764464,258,0.28722872220997475,260,5-13,0.41577534735752397,0.3885128629162649,0.4425430028720188,0.2777777777777778,-14.369070085727387,290
Troy,0,0,0.25,3,11,0.413,312,NA,SB,8-19,97.56621505835902,263,107.69544796497283,277,0.24306941835810011,283,5-15,0.39067287542028406,0.32915965254355156,0.41220250342714027,0.25,-14.603151655626649,295
Tulane,0,0,0.167,2,7,0.477,214,NA,Amer,14-16,97.39273306727758,265,101.42233630322707,154,0.3855089169890499,209,6-12,0.5180935877873399,0.3675516159191077,0.6134339946873689,0.3333333333333333,-8.842981459601104,187
Tulsa,0,0,0.667,8,2,0.581,42,NA,Amer,22-9,101.17333308755852,187,92.19236410584202,21,0.7444097274643137,79,14-4,0.5704090033084535,0.5433274028572339,0.580989564228421,0.7777777777777778,-0.268552981257533,53
UC-Davis,0,0,0.833,10,1,0.557,72,NA,BW,23-6,110.14455585037744,53,104.72350201736307,218,0.641160814783222,114,14-2,0.4477805908428356,0.3405629283223575,0.5176667670972233,0.875,-0.8815101680122489,58
UC-Irvine,1,1,0.667,8,2,0.536,99,NA,BW,19-12,105.27962632288603,104,96.92531213613012,75,0.7212782401974119,87,11-5,0.5288856196643803,0.5449750579949191,0.5078070823311188,0.6875,-4.44368434815639,107
UC-Riverside,0,0,0.417,5,6,0.464,234,NA,BW,12-17,96.2271276359519,281,100.45103119479947,133,0.3789448890847666,214,7-9,0.5062059683726222,0.43033715100757686,0.5496655644073098,0.4375,-9.958902686374552,213
UC-Santa Barbara,0,0,0.75,9,2,0.543,87,NA,BW,17-13,107.35808827899268,78,100.49371950742906,137,0.6813229647941487,102,11-5,0.5699948174204966,0.6349214603929726,0.5127351544350478,0.6875,-5.083007256259189,122
UCLA,1,0,0.667,8,4,0.573,49,NA,P12,20-13,111.57257729079429,37,96.5913062675684,70,0.8399888880935207,44,11-7,0.6700935709409458,0.5763490325637161,0.7286157922370307,0.6111111111111112,0.10966344204924461,48
University of California,0,0,0.5,6,8,0.537,96,NA,P12,18-15,102.4567532964919,161,97.28435921679869,85,0.6446786686725549,112,7-11,0.6366461048551333,0.4840979071746412,0.7356982097328935,0.3888888888888889,-3.2582467298424764,90
Utah,1,0,0.667,8,2,0.613,17,NA,P12,23-8,115.62474505850643,14,88.78563948747855,7,0.9542370942489473,7,13-5,0.659445784254168,0.5412984120625522,0.713221502055213,0.7222222222222222,3.793823120111144,22
Utah State,0,0,0.583,7,4,0.513,145,NA,MWC,17-13,105.81319501051836,97,101.17313570300855,149,0.6261376577540481,120,11-7,0.518147798566614,0.4984173702805148,0.5240795180026963,0.6111111111111112,-6.041636678560852,139
Utah Valley,0,0,0.333,4,6,0.419,309,NA,WAC,9-19,91.3401025849455,329,106.79431656804219,257,0.1421410333943838,318,5-9,0.3652110246802108,0.45795979712659973,0.28354064887657443,0.35714285714285715,-14.312483618640329,289
Valparaiso,1,1,0.833,10,1,0.572,50,NA,Horz,25-5,104.75160354915684,117,94.03867740854376,49,0.7756833368221921,69,13-3,0.4538191798806421,0.4275957275860653,0.44859286884055316,0.8125,0.21974687389741188,47
Vanderbilt,0,0,0.667,8,7,0.535,101,NA,SEC,18-13,112.62431856771818,29,98.81399173046502,113,0.818231621480275,55,9-9,0.6384138514220089,0.47197086187216325,0.7474044915707447,0.5,-2.388094914943577,76
Vermont,0,0,0.667,8,2,0.483,205,NA,AE,17-13,99.76981327198521,222,96.97515811755312,78,0.5809621716606855,133,12-4,0.35475584977102065,0.48017181424635047,0.2729363685474854,0.75,-8.961360757298769,197
Villanova,1,1,1,12,1,0.667,3,NA,BE,32-2,121.89060694990387,4,91.03095268567026,15,0.9663375582839748,6,16-2,0.7089311400797926,0.5488875742928635,0.8034323267189284,0.8888888888888888,11.49535100986129,2
Virginia,1,0,0.833,10,1,0.657,7,NA,ACC,29-3,112.35161681677644,31,83.09657284849172,1,0.9697852427359226,4,16-2,0.6985429732071495,0.542245816382064,0.7880269109899511,0.8888888888888888,10.109916339224927,5
Virginia Commonwealth,1,1,0.5,6,4,0.611,19,NA,A10,25-9,107.9199420055246,69,93.9314819788616,45,0.8315253989442934,46,12-6,0.6533532422309921,0.6956968915692576,0.6150283955622816,0.6666666666666666,2.6850533320255,27
Virginia Tech,0,0,0.167,2,15,0.467,229,NA,ACC,11-22,105.25185095425972,107,104.50648314504949,212,0.5204211137728318,158,2-16,0.6365086578622917,0.33813071437371217,0.83711212271897,0.1111111111111111,-8.808748874912732,186
VMI,0,0,0.417,5,6,0.435,286,NA,SC,9-19,96.2594176018726,280,106.3802394953055,248,0.24054574491719966,285,8-11,0.4198817963928874,0.5595473840938612,0.35524996664210995,0.42105263157894735,-13.981241563570393,285
Wagner,0,0,0.417,5,7,0.430,293,NA,NEC,9-20,96.19066860218787,282,110.00639685705153,313,0.1760457807465787,311,8-10,0.38245726847907785,0.5237763227482902,0.29714458762930446,0.4444444444444444,-15.294225191096489,305
Wake Forest,0,0,0.333,4,12,0.512,150,NA,ACC,13-19,105.27584462686869,105,98.22247726765463,103,0.6894421346598599,99,5-13,0.6807416060270061,0.4735492119997962,0.8392872512830247,0.2777777777777778,-5.547865069140996,133
Washington,0,0,0.167,2,11,0.523,122,NA,P12,16-15,107.05312724743555,84,102.10421394865267,165,0.6328142654054568,118,5-13,0.6272265282794628,0.43253722505398606,0.746301500784705,0.2777777777777778,-4.439769019497725,106
Washington State,0,0,0.333,4,8,0.503,169,NA,P12,13-18,107.50688601937372,75,107.44296888756335,274,0.5017098038345954,164,7-11,0.653449226367794,0.49356891355650734,0.7605233547805752,0.3888888888888889,-6.68986299807566,151
Weber State,0,0,0.417,5,7,0.452,258,NA,BSky,11-17,98.24159009238693,249,105.65792988979399,231,0.3021802333477085,253,8-10,0.4232907643575456,0.5942631503711782,0.3286278236105952,0.4444444444444444,-11.781834954352234,247
West Virginia,1,0,0.583,7,4,0.605,23,NA,B12,23-9,111.63516831886238,36,93.00545108057045,35,0.8908688905066394,25,11-7,0.7073767340487481,0.4902808959472964,0.8512127889253319,0.6111111111111112,4.253675721286766,18
Western Carolina,0,0,0.5,6,4,0.470,221,NA,SC,13-17,100.2777905383459,213,104.59083421562309,216,0.38124095529283586,211,9-9,0.43750184922443286,0.5737697399199324,0.35265017260914583,0.5,-11.077536436681411,229
Western Illinois,0,0,0.083,1,9,0.399,328,NA,Sum,6-20,89.42518122476318,338,106.97559997756447,261,0.11296741731717462,327,3-13,0.435032319881031,0.466708652033473,0.4035913704762228,0.1875,-15.340715359158287,306
Western Kentucky,0,0,0.5,6,4,0.526,117,NA,CUSA,18-12,101.55647138286525,179,101.87078683183242,161,0.4911166030327342,168,12-6,0.48625672058262553,0.5799547886076508,0.4398747180087097,0.6666666666666666,-5.415658774280603,129
Western Michigan,0,0,0.5,6,3,0.525,118,NA,MAC,18-13,107.22391783967515,80,104.36387227083378,209,0.5771077065275865,135,10-8,0.5453103954846851,0.48390892143444,0.5879267722352898,0.5555555555555556,-5.900804763791241,136
Wichita State,1,0,0.917,11,1,0.616,15,NA,MVC,27-4,113.77196594044213,23,91.2131027201472,17,0.9269985216390221,16,17-1,0.5633876169059849,0.6286446700518127,0.5192219552500705,0.9444444444444444,4.3384635034820285,17
William & Mary,0,0,0.583,7,1,0.540,93,NA,CAA,18-12,111.34776157066909,40,106.47542316141512,249,0.6258741697918285,121,12-6,0.4746138138874064,0.6003588634683213,0.40574572486312666,0.6666666666666666,-5.407768910805757,128
Winthrop,0,0,0.75,9,3,0.481,211,NA,BSth,16-13,102.57757992410913,160,103.60131993033276,198,0.47148028286718385,174,12-6,0.3390363027087463,0.4232929911845655,0.29602795807053445,0.6666666666666666,-8.880378644343704,191
Wisconsin,1,1,0.917,11,1,0.663,4,NA,B10,30-3,127.1626632859764,1,91.76817263507355,18,0.9770521948633278,2,16-2,0.7337884313734268,0.6395284099476198,0.7890626715931905,0.8888888888888888,10.778800060232486,4
Wofford,1,1,0.917,11,1,0.575,47,NA,SC,26-6,102.1750216675789,169,97.23540954247053,83,0.6387288991161416,115,16-2,0.41730231812683866,0.6025986440534686,0.3247214197223933,0.8888888888888888,0.29478825222762717,46
Wright State,0,0,0.083,1,8,0.451,264,NA,Horz,9-20,96.4919777352921,278,103.68505363479854,199,0.3043161551115417,249,3-13,0.49747352035296805,0.5010576619902837,0.5063678903785669,0.1875,-13.636692054485795,279
Wyoming,1,1,0.5,6,4,0.550,80,NA,MWC,23-9,102.05176285371076,173,97.4941597519742,91,0.6284115598632354,119,11-7,0.5082243974299608,0.3628693422370976,0.5526001192269494,0.6111111111111112,-1.4589134884633888,67
Xavier,1,0,0.583,7,6,0.595,29,NA,BE,21-13,114.29157876475726,18,95.13776703040412,57,0.8918143275724781,24,9-9,0.7352754420553052,0.5856828022396325,0.8119719342934054,0.5,1.5023539729047586,33
Yale,0,0,0.667,8,2,0.564,61,NA,Ivy,20-10,104.45107447158054,125,97.47028850595547,90,0.6890043224468946,100,11-3,0.5072098522180875,0.554493407855879,0.4426051757028464,0.7857142857142857,-2.851393400835399,84
Youngstown State,0,0,0.167,2,9,0.431,291,NA,Horz,8-21,103.33659828269039,149,112.03494178475486,333,0.2830422404533575,266,2-14,0.491368527879305,0.4660772294334929,0.5089933749457609,0.125,-14.64904468589338,297
